name,img,instagram,labels
ROLAND CLARK,https://www.beatstats.com/images/artist/large/1972.jpg?version=43347,https://www.instagram.com/roland_clark,"['GET PHYSICAL MUSIC', 'NOTHING ELSE MATTERS', 'ARMIND (ARMADA)', 'KING STREET SOUNDS', 'EASIER SAID', 'TOOLROOM TRAX', 'DIM MAK RECORDS', 'DELETE INTERNATIONAL REC....', 'HOUSEU', 'THRIVE MUSIC', 'GUDU RECORDS', 'TOMORROWLAND MUSIC', 'HMG', 'TOOLROOM', 'DEFECTED', 'REALM RECORDS', 'NERVOUS RECORDS', 'BLINDED RECORDS', 'SOULFURIC RECORDINGS', 'VIBE ME TO THE MOON', 'STEREO PRODUCTIONS CATAL....']"
GENE FARRIS,https://www.beatstats.com/images/artist/large/2065.jpg?version=27743,https://www.instagram.com/gene_farris,"['FARRIS WHEEL RECORDINGS', 'REPOPULATE MARS', 'TOOLROOM', 'STRESS RECORDS', 'TOOLROOM TRAX']"
STEVE ANGELLO,https://www.beatstats.com/images/artist/large/171.jpg?version=20228,https://www.instagram.com/steve_angello,"['SUPERHUMAN MUSIC', 'SIZE RECORDS', 'SIZE RECORDS UK LTD', 'FFRR']"
AMELIE LENS,https://www.beatstats.com/images/artist/large/533826.jpg?version=16239,https://www.instagram.com/amelie_lens,"['AFTERLIFE RECORDS', 'EXHALE', 'NOTED.']"
MATADOR,https://www.beatstats.com/images/artist/large/71922.jpg?version=2097,https://www.instagram.com/matador,"['RUKUS', 'MINUS', 'SAPIENS RECORDINGS', 'YOSHITOSHI RECORDINGS', 'HOT CREATIONS', 'EDIBLE', 'ANJUNADEEP', 'CROSSTOWN REBELS', 'ASTRALWERKS', 'LOVELAND RECORDINGS', 'KLING KLONG MUSIC', 'ELEVATE', 'PLUS 8 RECORDS', 'SYSTEMATIC RECORDINGS', 'LITTLE IDIOT']"
LUCA DEBONAIRE,https://www.beatstats.com/images/artist/large/288827.jpg?version=58938,https://www.instagram.com/luca_debonaire,"['TRIBAL KITCHEN', 'BOOTH BUSTERS', 'SUPERCIRCUS', 'NEXT-GEN-RECORDS']"
BOYS NOIZE,https://www.beatstats.com/images/artist/large/5139.jpg?version=64397,https://www.instagram.com/boys_noize,"['OWSLA/BOYSNOIZE REC/ATL', 'HARD RECS', 'BOYSNOIZE RECORDS', 'UNIVERSAL MUSIC DIVISION....', 'SUGAR TRAP', 'RAW.', 'KITSUNE MUSIQUE', 'BECAUSE MUSIC']"
IRAH,https://www.beatstats.com/images/artist/large/182804.jpg?version=58938,https://www.instagram.com/irah,"['EMI', 'ATLANTIC RECORDS UK', 'UNIVERSAL-ISLAND RECORDS....']"
FUNK THE BEAT,https://www.beatstats.com/images/artist/large/368159.jpg?version=58938,https://www.instagram.com/funk_the_beat,"['PPMUSIC', 'MUZIK X PRESS']"
ANTOINE CLAMARAN,https://www.beatstats.com/images/artist/large/2495.jpg?version=65017,https://www.instagram.com/antoine_clamaran,"['DANCECLUB COMPILATIONS', 'HOUSEU', 'SPACEDISCO RECORDS', 'JUICY MUSIC', 'WH0 PLAYS', 'INSTEREO RECORDINGS']"
MATISSE & SADKO,https://www.beatstats.com/images/artist/large/215673.jpg?version=1622,https://www.instagram.com/matisse_&_sadko,"['STMPD RCRDS', 'MONOMARK', 'TOMORROWLAND MUSIC', 'SIGNATUNE']"
GUILLE PLACENCIA,https://www.beatstats.com/images/artist/large/174440.jpg?version=10280,https://www.instagram.com/guille_placencia,"['REECORDS', 'AND DANCE', 'LA PERA RECORDS', 'ROUSH LABEL', 'COCOA']"
GOOD TIMES AHEAD,https://www.beatstats.com/images/artist/large/50791.jpg?version=19300,https://www.instagram.com/good_times_ahead,"['ULTRA', ""SPINNIN' DEEP"", 'ALL MY FRIENDS']"
KINK,https://www.beatstats.com/images/artist/large/33298.jpg?version=13606,https://www.instagram.com/kink,"['MUTUAL RYTM', 'SOFIA', 'STRICTLY RHYTHM', 'HYPERCOLOUR']"
KIKO FRANCO,https://www.beatstats.com/images/artist/large/582215.jpg?version=58784,https://www.instagram.com/kiko_franco,"['AURUM RECORDS', 'HURRY UP SLOWLY', 'HELL BEACH', 'TH3RD BRAIN', 'BRASLIVE RECORDS']"
JOE STONE,https://www.beatstats.com/images/artist/large/480791.jpg?version=20113,https://www.instagram.com/joe_stone,['MUSICAL FREEDOM']
NOIR,https://www.beatstats.com/images/artist/large/14397.jpg?version=4683,https://www.instagram.com/noir,['NOIR MUSIC']
VOLEN SENTIR,https://www.beatstats.com/images/artist/large/643330.jpg?version=24604,https://www.instagram.com/volen_sentir,"['LOST MIRACLE', 'THUNDERLAB COLLECTIVE', 'FORESTRIP MUSIC', 'MONSTERCAT', 'SHANTI RADIO', 'ANJUNADEEP', 'WARUNG RECORDINGS']"
TCHAMI,https://www.beatstats.com/images/artist/large/357490.jpg?version=20211,https://www.instagram.com/tchami,"['CONFESSION RECORDS', 'BASEMENT LEAK', 'HELIX RECORDS', 'UNIVERSAL MUSIC LTDA.', 'INSOMNIAC RECORDS', 'DJ SNAKE MUSIC PRODUCTIO....']"
OLIVIER GIACOMOTTO,https://www.beatstats.com/images/artist/large/9368.jpg?version=25144,https://www.instagram.com/olivier_giacomotto,"['DEFINITIVE RECORDINGS', 'LELANTUS RECORDS', 'TRUESOUL', 'OCTOPUS RECORDINGS', ""SPINNIN' RECORDS"", 'SPECTRUM (NL)', 'VINTAGE CULTURE', 'WATERGATE RECORDS', 'ODDITY RECORDS']"
AFTERMAN,https://www.beatstats.com/images/artist/large/84466.jpg?version=844,https://www.instagram.com/afterman,"['MILANONIGHTS', 'SAMUI RECORDINGS']"
ROUTE 94,https://www.beatstats.com/images/artist/large/338625.jpg?version=50473,https://www.instagram.com/route_94,"['RINSE', 'POSITIVA']"
TIMMY TRUMPET,https://www.beatstats.com/images/artist/large/115998.jpg?version=11284,https://www.instagram.com/timmy_trumpet,"['SMASH THE HOUSE OFFICIAL', 'DHARMA WORLDWIDE', 'SINPHONY', 'MAXXIMIZE', 'TOMORROWLAND MUSIC', 'MENTALO MUSIC', 'I AM HARDSTYLE', 'PROTOCOL RECORDINGS', 'SIGNATUNE', 'REVEALED RECORDINGS', 'TH3RD BRAIN']"
MASON MAYNARD,https://www.beatstats.com/images/artist/large/626594.jpg?version=20217,https://www.instagram.com/mason_maynard,"['RELIEF', 'SOLA', 'NOTHING ELSE MATTERS (SO....', 'HOT CREATIONS', 'REPOPULATE MARS', 'UNIVERSAL-ISLAND RECORDS....', 'ELROW MUSIC', 'PLUMP RECORDS', 'FANTAZIA', 'XSCAPE', 'KALUKI MUSIK', ""CUTTIN' HEADZ"", 'CARE4LIFE', 'DFTD', 'WYLD', 'SAVED RECORDS']"
MASSANO,https://www.beatstats.com/images/artist/large/744062.jpg?version=56640,https://www.instagram.com/massano,"['SIMULATE RECORDINGS', 'AFTERLIFE RECORDS', 'DRUMCODE', 'VINTAGE CULTURE', 'WHEN STARS ALIGN / THE N....', 'BROKE']"
TOMAN,https://www.beatstats.com/images/artist/large/586621.jpg?version=62066,https://www.instagram.com/toman,"['CECILLE', 'SOUTH', 'NO ART']"
OLIVER DOLLAR,https://www.beatstats.com/images/artist/large/9271.jpg?version=49411,https://www.instagram.com/oliver_dollar,"['REFUGE RECORDINGS', 'REKIDS', 'PLAY IT DOWN', 'DEFECTED', 'INDUSTRY STANDARD']"
WHOMADEWHO,https://www.beatstats.com/images/artist/large/10688.jpg?version=53224,https://www.instagram.com/whomadewho,"['ROSE AVENUE', 'THE MOMENT', 'EMBASSY ONE']"
WUKI,https://www.beatstats.com/images/artist/large/280888.jpg?version=7228,https://www.instagram.com/wuki,"['THRIVE MUSIC', 'CATCH & RELEASE', 'HELDEEP RECORDS', 'TOMORROWLAND MUSIC']"
AGUA SIN GAS,https://www.beatstats.com/images/artist/large/409156.jpg?version=13347,https://www.instagram.com/agua_sin_gas,"['HOUSEU', 'INSTEREO RECORDINGS']"
RAMON TAPIA,https://www.beatstats.com/images/artist/large/15171.jpg?version=41808,https://www.instagram.com/ramon_tapia,"['PLANET RHYTHM', 'TRONIC', 'SAY WHAT?', 'SWAY', 'SECOND STATE AUDIO']"
ALVARO,https://www.beatstats.com/images/artist/large/43157.jpg?version=38197,https://www.instagram.com/alvaro,"['REVEALED RECORDINGS', ""SPINNIN' RECORDS"", 'MUSICAL FREEDOM', 'DIM MAK RECORDS', 'HYSTERIA RECS', 'DOORN RECORDS', 'REBEL YARD', 'WALL RECORDINGS', ""SPINNIN' PREMIUM"", 'POWERHOUSE MUSIC', 'MIXMASH RECORDS', 'SONY MUSIC ENTERTAINMENT', 'SMASH THE HOUSE', 'METANOIA MUSIC', 'ULTRA']"
BOB SINCLAR,https://www.beatstats.com/images/artist/large/10664.jpg?version=22791,https://www.instagram.com/bob_sinclar,"['TIME RECORDS', 'YELLOW PRODUCTIONS', 'WARNER MUSIC', 'MILK & SUGAR']"
SPEKTRE,https://www.beatstats.com/images/artist/large/27956.jpg?version=27530,https://www.instagram.com/spektre,"['RESPEKT RECORDINGS', 'ARCANE MUSIC', 'A STATE OF TRANCE', 'DRUMCODE']"
ODEN & FATZO,https://www.beatstats.com/images/artist/large/755049.jpg?version=46706,https://www.instagram.com/oden_&_fatzo,"['COLUMBIA/B1 RECORDINGS', 'DEFECTED', 'UNIVERSAL MUSIC DIVISION....']"
DAJAE,https://www.beatstats.com/images/artist/large/8630.jpg?version=44835,https://www.instagram.com/dajae,"['HILOMATIK', 'BIG LOVE MUSIC', 'DEFECTED']"
FAITHLESS,https://www.beatstats.com/images/artist/large/18450.jpg?version=29040,https://www.instagram.com/faithless,"['CHEEKY RECORDS', 'MINISTRY OF SOUND RECORD....', 'ARISTA']"
KASKADE,https://www.beatstats.com/images/artist/large/370.jpg?version=3313,https://www.instagram.com/kaskade,"['EXPERTS ONLY', 'ARKADE', 'BMG RIGHTS MANAGEMENT (U....', 'BIG BEAT RECORDS', 'MONSTERCAT']"
ENDOR,https://www.beatstats.com/images/artist/large/386384.jpg?version=54633,https://www.instagram.com/endor,['DEFECTED']
ERIC PRYDZ,https://www.beatstats.com/images/artist/large/2863.jpg?version=4252,https://www.instagram.com/eric_prydz,"['PRYDA PRESENTS', 'VIRGIN RECORDS LTD', 'VIRGIN RECORDS LTD', 'EGOISTE', 'PRYDA FRIENDS']"
METODI HRISTOV,https://www.beatstats.com/images/artist/large/100029.jpg?version=25033,https://www.instagram.com/metodi_hristov,"['SET ABOUT MUSIC', 'DRUMCODE', 'SYSTEMATIC RECORDINGS', 'BLUM BERLIN', 'SENSO SOUNDS', 'HYPNOSTATE', 'NATURA VIVA BLACK']"
FLASHMOB,https://www.beatstats.com/images/artist/large/226382.jpg?version=19572,https://www.instagram.com/flashmob,"['DEFECTED', 'TOOLROOM TRAX', 'DVINE SOUNDS', 'FLASHMOB RECORDS', 'ADESSO MUSIC', 'TOOLROOM']"
CHRIS STUSSY,https://www.beatstats.com/images/artist/large/374024.jpg?version=30399,https://www.instagram.com/chris_stussy,"['UP THE STUSS', 'CSS', 'ROBSOUL RECORDINGS', 'FUSE LONDON', 'HARD TIMES RECORDS', 'PIV']"
PEP & RASH,https://www.beatstats.com/images/artist/large/335362.jpg?version=10054,https://www.instagram.com/pep_&_rash,"[""SPINNIN' RECORDS"", ""SPINNIN' DEEP"", 'REFUNE MUSIC', 'HELDEEP RECORDS', 'MUSICAL FREEDOM']"
KOLLEKTIV TURMSTRASSE,https://www.beatstats.com/images/artist/large/36233.jpg?version=916,https://www.instagram.com/kollektiv_turmstrasse,"['NOT SORRY MUSIC', 'DIYNAMIC', 'WATERGATE RECORDS']"
MARTEN HØRGER,https://www.beatstats.com/images/artist/large/311421.jpg?version=6265,https://www.instagram.com/marten_hørger,"['SOLOTOKO', 'MUSICAL FREEDOM', ""SPINNIN' RECORDS"", 'LIFE IS GØØD', 'ASTRALWERKS', 'TOMORROWLAND MUSIC', 'SWEAT IT OUT', 'CRASH YOUR SOUND', 'INSOMNIAC RECORDS', 'HOUSE CALL', 'CONFESSION X NIGHT BASS']"
HENRY FONG,https://www.beatstats.com/images/artist/large/240944.jpg?version=8009,https://www.instagram.com/henry_fong,"['CONFESSION', 'DIM MAK RECORDS', 'STMPD RCRDS']"
MONKEY SAFARI,https://www.beatstats.com/images/artist/large/116905.jpg?version=28673,https://www.instagram.com/monkey_safari,"['GOOD VIBES FROM PARADISE', 'ORIANNA', 'DEEPALMA', 'GET PHYSICAL MUSIC']"
NIGHTFUNK,https://www.beatstats.com/images/artist/large/560524.jpg?version=2705,https://www.instagram.com/nightfunk,"['HOT FUSS', 'ISSUES', 'SINK OR SWIM', 'SOLOTOKO']"
SOFI TUKKER,https://www.beatstats.com/images/artist/large/536679.jpg?version=9900,https://www.instagram.com/sofi_tukker,"['SOFI TUKKER LLC', 'THRIVE MUSIC', 'ULTRA']"
GEORGE PRIVATTI,https://www.beatstats.com/images/artist/large/115774.jpg?version=36647,https://www.instagram.com/george_privatti,"['NIGHT SERVICE ONLY (NSO)', 'LA PERA RECORDS', 'AND DANCE', 'KOBBOK', 'ARMADA MUSIC', 'ISSUES']"
TINLICKER,https://www.beatstats.com/images/artist/large/306704.jpg?version=8999,https://www.instagram.com/tinlicker,"['SMILAX RECORDS', '[PIAS] ÉLECTRONIQUE', 'GLOBAL UNDERGROUND', 'ANJUNABEATS', 'GET PHYSICAL MUSIC', 'ANJUNADEEP', 'ARMADA MUSIC', '[PIAS] RECORDINGS', 'FILTH ON ACID', 'ARMADA ELECTRONIC ELEMEN....']"
ROSALIE,https://www.beatstats.com/images/artist/large/65476.jpg?version=58938,https://www.instagram.com/rosalie,['SWEAT IT OUT']
JAMES MAC,https://www.beatstats.com/images/artist/large/406887.jpg?version=39694,https://www.instagram.com/james_mac,['SWEAT IT OUT']
VALL,https://www.beatstats.com/images/artist/large/435368.jpg?version=35471,https://www.instagram.com/vall,['SWEAT IT OUT']
LANE 8,https://www.beatstats.com/images/artist/large/295208.jpg?version=15337,https://www.instagram.com/lane_8,"['THIS NEVER HAPPENED', 'ANJUNABEATS', 'COUNTER RECORDS']"
EMANUEL SATIE,https://www.beatstats.com/images/artist/large/118805.jpg?version=35277,https://www.instagram.com/emanuel_satie,"['SCENARIOS', 'DIVIINE', 'ARMADA MUSIC', 'INNERVISIONS', 'MADORASINDAHOUSE RECORDS', 'FRAU BLAU', 'COCOON RECORDINGS', 'ANIMS']"
NINETOES,https://www.beatstats.com/images/artist/large/319544.jpg?version=27733,https://www.instagram.com/ninetoes,"['HEAD TO TOE', 'KLING KLONG RECORDS']"
ABOVE & BEYOND,https://www.beatstats.com/images/artist/large/7181.jpg?version=8157,https://www.instagram.com/above_&_beyond,"['ANJUNABEATS', 'ANJUNADEEP', 'REFLECTIONS']"
HEDEX,https://www.beatstats.com/images/artist/large/332706.jpg?version=14405,https://www.instagram.com/hedex,"['EMI', 'MUSICAL FREEDOM', 'ATLANTIC RECORDS UK', 'DNB ALLSTARS']"
JOESKI,https://www.beatstats.com/images/artist/large/583.jpg?version=12909,https://www.instagram.com/joeski,"['RELIEF', 'MAYA RECORDS', 'LW RECORDINGS', 'FLIGHT OF THE NAVIGATOR', 'STEREO PRODUCTIONS', 'GLOBAL UNDERGROUND', 'ONE TRIBE RECORDS', 'CROSSTOWN REBELS', 'CLUB BAD']"
SANTE SANSONE,https://www.beatstats.com/images/artist/large/349483.jpg?version=37725,https://www.instagram.com/sante_sansone,"['UNIVERSAL-ISLAND RECORDS....', 'SOUND D’ELITE', 'MOAN', 'MUSE', 'TAMANGO RECORDS', 'BANDIDOS', 'ORGANIC PIECES', 'ELROW MUSIC', 'MOXY MUZIK']"
MARCO LYS,https://www.beatstats.com/images/artist/large/7605.jpg?version=7803,https://www.instagram.com/marco_lys,"['CAJUAL', 'ARMADA SUBJEKT', 'VINTAGE CULTURE', 'DFTD', 'CLUB SWEAT', 'NOTHING ELSE MATTERS', 'DEFECTED', 'DVINE SOUNDS', 'STEREOPHONIC', 'SINK OR SWIM', 'R&S RECORDS']"
OLIVER HUNTEMANN,https://www.beatstats.com/images/artist/large/10490.jpg?version=27059,https://www.instagram.com/oliver_huntemann,"['SENSO SOUNDS', 'RITTER BUTZKE RECORDS', 'NATURA VIVA BLACK', 'SYSTEMATIC RECORDINGS']"
JANSONS,https://www.beatstats.com/images/artist/large/530307.jpg?version=32744,https://www.instagram.com/jansons,"['CIRCOLOCO RECORDS', 'PIV', 'MOODY DISCO', 'FUTURE DISCO DANCE CLUB', 'STRESS RECORDS', 'FUTURE DISCO', 'DISORDER', 'FOUR THIRTY TWO']"
FANCY INC,https://www.beatstats.com/images/artist/large/440629.jpg?version=28039,https://www.instagram.com/fancy_inc,"['NOT TOO FANCY', 'NERVOUS RECORDS', 'HUB RECORDS']"
NICOLE MOUDABER,https://www.beatstats.com/images/artist/large/57493.jpg?version=24050,https://www.instagram.com/nicole_moudaber,"['CLR', 'FILTH ON ACID', 'HIGHER GROUND', 'ARMADA MUSIC', 'NOTHING ELSE MATTERS', 'FAITH', 'MOOD', 'DRUMCODE']"
JULIA CHURCH,https://www.beatstats.com/images/artist/large/490974.jpg?version=12081,https://www.instagram.com/julia_church,"['EXPERTS ONLY', 'HIGHER GROUND', 'COLUMBIA/B1 RECORDINGS', '[PIAS] ÉLECTRONIQUE', 'BROKE']"
A.M.C,https://www.beatstats.com/images/artist/large/206697.jpg?version=7881,https://www.instagram.com/a.m.c,"['TITAN RECORDS', 'UKF', 'DRUM&BASSARENA', 'CRUCAST']"
MARLON HOFFSTADT,https://www.beatstats.com/images/artist/large/211050.jpg?version=64521,https://www.instagram.com/marlon_hoffstadt,"['METHOD 808', 'COLUMBIA LOCAL', 'VIRGIN', 'COLUMBIA/CLUB HEART BROK....', 'SWEDISH HOUSE MAFIA', 'NOT FIT FOR SOCIETY, INC....', 'NSDA', 'BORDELLO A PARIGI', 'ULTRA', 'MUTUAL PLEASURE']"
TORREN FOOT,https://www.beatstats.com/images/artist/large/242573.jpg?version=2969,https://www.instagram.com/torren_foot,"['SWEAT IT OUT', 'TURBO RECORDINGS']"
MATTHEW KOMA,https://www.beatstats.com/images/artist/large/279110.jpg?version=55824,https://www.instagram.com/matthew_koma,"['REFUNE MUSIC', 'REVEALED RECORDINGS', ""SPINNIN' RECORDS"", 'FLAMINGO RECORDINGS', 'UNIVERSAL MUSIC ECUADOR ....', 'UNIVERSAL MUSIC GROUP IN....', 'VIRGIN EMI', 'CIRCUS MEDIA', 'ULTRA', 'DIGITAL DISTRIBUTION VAN....']"
NATEMA,https://www.beatstats.com/images/artist/large/101373.jpg?version=45855,https://www.instagram.com/natema,"['TRANSA RECORDS', 'AFRODISE', 'SUNSET GATHERING']"
RODRIGUEZ JR.,https://www.beatstats.com/images/artist/large/14633.jpg?version=47625,https://www.instagram.com/rodriguez_jr.,"['FEATHERS & BONES', 'KUNYE', 'DISCONNECTED', 'DEUTSCHE GRAMMOPHON (DG)', 'MOBILEE RECORDS', 'ARMADA ELECTRONIC ELEMEN....', 'ARMADA MUSIC ALBUMS', 'SYSTEMATIC RECORDINGS']"
GOTYE,https://www.beatstats.com/images/artist/large/47448.jpg?version=28348,https://www.instagram.com/gotye,['UNIVERSAL-ISLAND RECORDS....']
KIMBRA,https://www.beatstats.com/images/artist/large/195608.jpg?version=2155,https://www.instagram.com/kimbra,['UNIVERSAL-ISLAND RECORDS....']
AYYBO,https://www.beatstats.com/images/artist/large/1006833.jpg?version=6849,https://www.instagram.com/ayybo,"['GDB RECORDS', 'FUNKSHWAY', 'FUNKSHWAY', 'CATCH & RELEASE', 'INSOMNIAC RECORDS', 'SWEAT IT OUT', '4XLA', 'APG INC. - ODETARI']"
DIXON,https://www.beatstats.com/images/artist/large/5666.jpg?version=14753,https://www.instagram.com/dixon,"['INNERVISIONS', 'REKIDS']"
CURBI,https://www.beatstats.com/images/artist/large/464017.jpg?version=49038,https://www.instagram.com/curbi,"['MONSTERCAT', 'SEEING IS BELIEVING', 'HOUSE CALL', 'CONFESSION', 'NIGHT BASS RECORDS']"
TODD TERRY,https://www.beatstats.com/images/artist/large/2605.jpg?version=56602,https://www.instagram.com/todd_terry,"['INHOUSE', 'PAHARAS MUSICA', 'JACKIES MUSIC RECORDS', 'HOT CREATIONS', 'ARMADA MUSIC ALBUMS', 'ARMADA MUSIC', 'GUDU RECORDS', 'BIG SPEAKER MUSIC', 'PARADISE', 'PERFECT HAVOC', 'DEFECTED', 'FREEZE RECORDS']"
HEADHUNTERZ,https://www.beatstats.com/images/artist/large/572.jpg?version=24406,https://www.instagram.com/headhunterz,"['ART OF CREATION', 'Q-DANCE RECORDS', 'SCANTRAXX EVOLUTIONZ']"
BICEP,https://www.beatstats.com/images/artist/large/167525.jpg?version=59836,https://www.instagram.com/bicep,"['NINJA TUNE', 'CHROMA', 'AUS MUSIC', 'UMC (UNIVERSAL MUSIC CAT....']"
MIGGY DELA ROSA,https://www.beatstats.com/images/artist/large/1046868.jpg?version=58938,https://www.instagram.com/miggy_dela_rosa,"['THE CROSS RECORDS', 'CR2 RECORDS']"
TOPIC,https://www.beatstats.com/images/artist/large/531957.jpg?version=38411,https://www.instagram.com/topic,"['VIRGIN', 'TOMORROWLAND MUSIC', 'WARNER MUSIC CENTRAL EUR....', 'UNIVERSAL MUSIC LTDA.']"
HARRY ROMERO,https://www.beatstats.com/images/artist/large/88809.jpg?version=19635,https://www.instagram.com/harry_romero,"['SUBLIMINAL RECORDS', 'NOTHING ELSE MATTERS', 'BLACK BOOK RECORDS', 'DFTD', 'NU GROOVE RECORDS', 'SOLE CHANNEL MUSIC', 'FAITH', 'SUBLIMINAL', 'CUTTING RECORDS', 'STEALTH RECORDS (ARMADA)', 'UNDER NO ILLUSION', 'HUMAN BY DEFAULT', 'ARMADA SUBJEKT', 'INCORRECT']"
CHEESECAKE BOYS,https://www.beatstats.com/images/artist/large/815638.jpg?version=28925,https://www.instagram.com/cheesecake_boys,"['PORNOSTAR RECORDS', 'HOUSEMATIC RECORDINGS']"
SHARAM JEY,https://www.beatstats.com/images/artist/large/6336.jpg?version=36669,https://www.instagram.com/sharam_jey,"['PIMP MY BOOTY', 'BUNNY TIGER']"
ABEL BALDER,https://www.beatstats.com/images/artist/large/1078666.jpg?version=54910,https://www.instagram.com/abel_balder,['NO ART']
LIKA MORGAN,https://www.beatstats.com/images/artist/large/423164.jpg?version=58938,https://www.instagram.com/lika_morgan,['ENORMOUS TUNES']
HAYLA,https://www.beatstats.com/images/artist/large/672674.jpg?version=1854,https://www.instagram.com/hayla,"['EXPERTS ONLY', 'UNIVERSAL-ISLAND RECORDS....', 'KYGO/RCA RECORDS']"
VOLKODER,https://www.beatstats.com/images/artist/large/136591.jpg?version=59756,https://www.instagram.com/volkoder,"['REPOPULATE MARS', 'PARADE REC']"
DONT BLINK,https://www.beatstats.com/images/artist/large/721277.jpg?version=31632,https://www.instagram.com/dont_blink,"['LOW CEILING', 'HELDEEP RECORDS', 'INCORRECT', 'NERVOUS RECORDS', 'REPOPULATE MARS']"
GUY J,https://www.beatstats.com/images/artist/large/22031.jpg?version=19014,https://www.instagram.com/guy_j,"['LOST & FOUND', 'EARLY MORNING', 'DISTRICT REC', 'NO DRAMA', 'ARMADILLO RECORDS', 'DANTZE', 'BEDROCK RECORDS']"
SIMULA,https://www.beatstats.com/images/artist/large/513584.jpg?version=15369,https://www.instagram.com/simula,"['NEKSUS SOUND', 'DEADBEATS', 'UKF', 'CRITICAL MUSIC', 'DANCE MACABRE', 'K MOTIONZ MUSIC']"
DANNY HOWARD,https://www.beatstats.com/images/artist/large/220502.jpg?version=50162,https://www.instagram.com/danny_howard,['NOTHING ELSE MATTERS']
THE CHAINSMOKERS,https://www.beatstats.com/images/artist/large/299448.jpg?version=14724,https://www.instagram.com/the_chainsmokers,"['TH3RD BRAIN', 'COLUMBIA/B1 RECORDINGS', 'DISRUPTOR RECORDS/COLUMB....']"
BONEY M.,https://www.beatstats.com/images/artist/large/296659.jpg?version=58938,https://www.instagram.com/boney_m.,['NITRON MUSIC']
MELE,https://www.beatstats.com/images/artist/large/575840.jpg?version=15580,https://www.instagram.com/mele,"['BLACK BOOK RECORDS', 'TECHNE', 'WAREHOUSE PROJECT RECORD....', 'CLUB BAD', 'GET PHYSICAL MUSIC']"
BELTRAN (BR),https://www.beatstats.com/images/artist/large/1036069.jpg?version=41090,https://www.instagram.com/beltran_(br),"['REVIVAL NEW YORK', 'SHOUT LABEL', 'SOLID GROOVES RAW', 'HOT CREATIONS', 'ORGANIC PIECES', 'POCKET CHANGE', 'BELTOOLS RECORDS']"
STRYV,https://www.beatstats.com/images/artist/large/1213934.jpg?version=58938,https://www.instagram.com/stryv,"['KEINEMUSIK', 'KEINEMUSIK UNDER EXCLUSI....', 'KEINEMUSIK UNDER EXCLUSI....', 'DISTROKID']"
MALACHIII,https://www.beatstats.com/images/artist/large/1213935.jpg?version=58938,https://www.instagram.com/malachiii,"['KEINEMUSIK', 'KEINEMUSIK UNDER EXCLUSI....', 'KEINEMUSIK UNDER EXCLUSI....']"
A-TRAK,https://www.beatstats.com/images/artist/large/47613.jpg?version=63399,https://www.instagram.com/a-trak,"[""FOOL'S GOLD RECORDS"", 'HEAD TO TOE', 'D4 D4NCE', 'DEFECTED', 'MINISTRY OF SOUND RECORD....']"
SAMMY VIRJI,https://www.beatstats.com/images/artist/large/591029.jpg?version=21532,https://www.instagram.com/sammy_virji,"['SAMMY VIRJI', 'POSITIVA', 'TECHNICOLOUR', 'DEADBEATS', 'FUNFAIR RECORDS', 'POSITIVA / EMI', 'POLYDOR RECORDS', 'BLACK BOOK RECORDS', 'SAMMY VIRJI RELEASES', 'UNIVERSAL-ISLAND RECORDS....', 'CAPITOL RECORDS UK', 'KIWI REKORDS', 'CAPITOL RECORDS UK / POL....']"
WASABI,https://www.beatstats.com/images/artist/large/82666.jpg?version=59086,https://www.instagram.com/wasabi,['ERASE RECORDS']
